PERMNO,DIVAMT,EXDT
12953,0.6,20130701
12953,0.615,20131001
12953,0.58,20131227
12953,0.8704,20131227
12953,0.55,20140401
12953,0.45,20140701
12953,0.47,20141001
12953,0.4584,20141229
12953,0.46,20141229
12953,0.455,20150401
12953,0.5,20150701
12953,0.48,20151001
12953,0.5,20151229
12953,0.49,20160401
12953,0.349,20160701
12953,0.4722,20161003
12953,0.485,20161228
12954,,
12955,0.03081,20110916
12955,0.06709,20111216
12955,0.06396,20120316
12955,0.10259,20120615
12955,0.14636,20120921
12955,0.211,20121221
12956,0.05601,20110916
12956,0.09106,20111216
12956,0.06583,20120316
12956,0.08884,20120615
12956,0.08364,20120921
12956,0.17649,20121221
12957,0.72275,20111110
12957,0.55352,20120210
12957,0.58174,20120511
12957,0.57423,20120810
12957,0.6252,20121109
12957,0.60303,20130212
12957,0.512,20130513
12957,0.585,20130812
12957,0.652,20131112
12957,0.641,20140212
12957,0.608,20140513
12957,0.632,20140812
12957,0.656,20141112
12957,0.656,20150211
12957,0.64,20150513
12957,0.423,20150812
12957,0.25,20151110
12957,0.192,20160210
12957,0.09,20160511
12957,0.12,20160810
12957,0.134,20161108
12959,,
12960,,
12961,0.01,20141002
12961,0.01,20150120
12961,0.01,20150611
12961,0.01,20151014
12961,0.01,20160329
12961,0.01,20160520
12961,0.01,20160727
12961,0.01,20161027
12962,0.284,20120509
12962,0.152,20120815
12962,0.32,20130508
12962,0.18,20130814
12962,0.364,20140507
12962,0.208,20140813
12963,,
12964,,
12965,0.2,20110921
12965,0.8,20111220
12965,0.9,20120313
12965,0.9,20120619
12965,0.9,20120919
12965,0.9,20121224
12965,0.9,20130318
12965,0.8,20130626
12965,0.7,20130926
12965,0.65,20131227
12965,0.65,20140327
12965,0.65,20140626
12965,0.65,20140926
12965,0.65,20141229
12965,0.5,20150327
12965,0.5,20150626
12965,0.4,20150928
12965,0.4,20151229
12965,0.4,20160329
12965,0.4,20160628
12965,0.4,20160928
12965,0.4,20161228
12966,,
12967,0.05,20140731
12967,0.05,20141030
12967,0.08,20150129
12967,0.08,20150430
12967,0.08,20150730
12968,,
12969,,
12970,,
12971,,
12972,0.34464,20120419
12972,0.25955,20120419
12972,0.37948,20130513
12972,0.37948,20130513
12972,0.3907,20140513
12972,0.3907,20140513
12972,0.24545,20150415
12972,0.27764,20160420
12973,0.017,20111101
12973,0.019,20111201
12973,0.021,20111228
12973,0.027,20120201
12973,0.025,20120301
12973,0.026,20120402
12973,0.029,20120501
12973,0.03,20120601
12973,0.03,20120702
12973,0.037,20120801
12973,0.039,20120904
12973,0.035,20121001
12973,0.044,20121101
12973,0.04,20121203
12973,0.037,20121227
12973,0.056,20130201
12973,0.045,20130301
12973,0.045,20130401
12973,0.064,20130501
12974,0.1085,20111201
12974,0.1085,20111230
12974,0.1085,20120201
12974,0.1085,20120301
12974,0.1085,20120402
12974,0.1085,20120501
12974,0.1085,20120601
12974,0.1085,20120702
12974,0.1085,20120801
12974,0.1085,20120904
12974,0.1085,20121001
12974,0.1085,20121101
12974,0.1085,20121203
12974,0.11,20121221
12974,0.11,20130201
12974,0.11,20130301
12974,0.11,20130401
12974,0.11,20130501
12974,0.11,20130603
12974,0.11,20130701
12974,0.11,20130801
12974,0.11,20130903
12974,0.11,20131101
12974,0.11,20131202
12974,0.11,20140102
12974,0.11,20140203
12974,0.11,20140303
12974,0.11,20140401
12974,0.11,20140501
12974,0.11,20140602
12974,0.11,20140701
12974,0.11,20140801
12974,0.11,20140902
12974,0.11,20141103
12974,0.11,20141201
12974,0.11,20150102
12974,0.11,20150202
12974,0.11,20150302
12974,0.11,20150401
12974,0.11,20150501
12974,0.11,20150601
12974,0.11,20150701
12974,0.11,20150803
12974,0.11,20150901
12974,0.11,20151001
12974,0.11,20151102
12974,0.11,20151201
12974,0.11,20160104
12974,0.11,20160301
12974,0.11,20160401
12974,0.11,20160502
12974,0.11,20160601
12974,0.11,20160701
12974,0.11,20160801
12974,0.11,20160901
12974,0.11,20161003
12974,0.11,20161101
12974,0.11,20161201
12975,0.11897,20111228
12975,0.66097,20121227
12975,0.79036,20131227
12975,1.16812,20141229
12975,1.65622,20151229
12975,0.26232,20160321
12975,0.37971,20160620
12975,0.38049,20160919
12975,0.51465,20161222
12976,,
12977,,
12978,0.08838,20111228
12978,0.36791,20121227
12978,0.69519,20131227
12978,0.8566,20141229
12978,1.00133,20151223
12978,0.1214,20160321
12978,0.15597,20160620
12978,0.12576,20160919
12978,0.09302,20161222
12979,0.02225,20111101
12979,0.0113,20111201
12979,0.00201,20111228
12979,0.11572,20120601
12979,0.0717,20120702
12979,0.04797,20121203
12979,0.04796,20130603
12979,0.05943,20140602
12979,0.05206,20140701
12979,0.05686,20140801
12979,0.01964,20140902
12979,0.00061,20141201
12979,0.01848,20141229
12979,0.02463,20160701
12979,0.08694,20160801
12979,0.06951,20160901
12979,0.0469,20161201
12979,0.02069,20161222
12980,0.02607,20111101
12980,0.01707,20111201
12980,0.01854,20120501
12980,0.13362,20120601
12980,0.07443,20120702
12980,0.04933,20121203
12980,0.032,20130603
12980,0.01065,20131227
12980,0.12274,20140602
12980,0.06458,20140701
12980,0.06988,20140801
12980,0.03302,20140902
12980,0.01029,20141201
12980,0.05124,20150901
12980,0.11308,20160701
12980,0.09673,20160801
12980,0.07875,20160901
12980,0.05536,20161201
12980,0.03422,20161222
12981,0.1,20130529
12981,0.1,20130827
12981,0.1,20131126
12981,0.12,20140226
12981,0.12,20140528
12981,0.12,20140827
12981,0.12,20141125
12981,0.14,20150225
12981,0.14,20150527
12981,0.14,20150826
12981,0.14,20151124
12981,0.16,20160224
12981,0.16,20160525
12981,0.16,20160824
12981,0.16,20161122
12982,,
12983,,
12984,,
12985,,
12986,,
12987,,
12988,,
12989,,
12990,,
12991,0.02416,20111220
12992,,
12993,,
12994,0.04,20110913
12994,0.04,20111011
12994,0.04,20111108
12994,0.04,20111206
12994,0.04,20120110
12994,0.04,20120207
12994,0.04,20120313
12994,0.04,20120410
12994,0.04,20120515
12994,0.04,20120613
12994,0.05,20120710
12994,0.05,20120814
12994,0.05,20120911
12994,0.05,20121009
12994,0.05,20121113
12994,0.05,20121204
12994,0.06,20130115
12994,0.06,20130212
12994,0.06,20130312
12994,0.06,20130409
12994,0.06,20130514
12994,0.06,20130611
12994,0.06,20130709
12994,0.06,20130813
12994,0.06,20130910
12994,0.06,20131015
12994,0.06,20131112
12994,0.06,20131203
12994,0.06,20140114
12994,0.06,20140211
12994,0.06,20140311
12994,0.2,20140610
12994,0.2,20140909
12994,0.2,20141202
12994,0.2,20150310
12994,0.21,20150609
12994,0.21,20150908
12994,0.21,20151201
12994,0.21,20160315
12994,0.22,20160614
12994,0.22,20160913
12994,0.22,20161206
12995,0.10956,20111115
12995,0.065,20111215
12995,0.06683,20120113
12995,0.0659,20120215
12995,0.07408,20120315
12995,0.06408,20120413
12995,0.06208,20120515
12995,0.06372,20120615
12995,0.06379,20120713
12995,0.06416,20120815
12995,0.06161,20120914
12995,0.06638,20121015
12995,0.06744,20121115
12995,0.06815,20121214
12995,0.06919,20130115
12995,0.06712,20130215
12995,0.06543,20130315
12995,0.06764,20130415
12995,0.07142,20130515
12995,0.07155,20130614
12995,0.07222,20130715
12995,0.073,20130815
12995,0.06227,20130913
12995,0.0626,20131015
12995,0.06942,20131115
12995,0.07,20131213
12995,0.0708,20140115
12995,0.06925,20140214
12995,0.0684,20140314
12995,0.06858,20140415
12995,0.06725,20140515
12995,0.06545,20140613
12995,0.06497,20140715
12995,0.06467,20140815
12995,0.06366,20140915
12995,0.06224,20141015
12995,0.06986,20141114
12995,0.06756,20141215
12995,0.0671,20150115
12995,0.06552,20150213
12995,0.06314,20150313
12995,0.06664,20150415
12995,0.0634,20150515
12995,0.06133,20150615
12995,0.06411,20150715
12995,0.06321,20150814
12995,0.05634,20150915
12995,0.0588,20151015
12995,0.06505,20151113
12995,0.06159,20151215
12995,0.06585,20160115
12995,0.06438,20160212
12995,0.0666,20160315
12995,0.06165,20160415
12995,0.066,20160513
12995,0.05956,20160615
12995,0.06538,20160715
12995,0.06535,20160815
12995,0.06391,20160915
12995,0.06745,20161014
12995,0.06322,20161115
12995,0.06151,20161215
12996,0.08278,20111115
12996,0.07806,20111215
12996,0.05403,20120113
12996,0.05464,20120215
12996,0.0484,20120315
12996,0.04943,20120413
12996,0.04462,20120515
12996,0.04429,20120615
12996,0.04437,20120713
12996,0.04987,20120815
12996,0.04126,20120914
12996,0.0404,20121015
12996,0.04583,20121115
12996,0.07446,20121214
12996,0.04104,20130115
12996,0.04082,20130215
12996,0.04251,20130315
12996,0.04248,20130415
12996,0.04244,20130515
12996,0.04293,20130614
12996,0.045,20130715
12996,0.045,20130815
12996,0.045,20130913
12996,0.045,20131015
12996,0.049,20131115
12996,0.049,20131213
12996,0.05,20140115
12996,0.05,20140214
12996,0.05,20140314
12996,0.05,20140415
12996,0.05,20140515
12996,0.05,20140613
12996,0.05,20140715
12996,0.05,20140815
12996,0.05,20140915
12996,0.0525,20141015
12996,0.05,20141114
12996,0.05505,20141215
12996,0.05293,20150115
12996,0.05376,20150313
12996,0.05362,20150415
12996,0.05472,20150515
12996,0.0542,20150615
12996,0.05344,20150715
12996,0.05397,20150814
12996,0.05063,20150915
12996,0.05123,20151015
12996,0.05523,20151113
12996,0.05627,20151215
12996,0.05572,20160115
12996,0.05542,20160212
12996,0.05618,20160315
12996,0.05568,20160415
12996,0.056,20160513
12996,0.0542,20160615
12996,0.0538,20160715
12996,0.0531,20160815
12996,0.05171,20160915
12996,0.05181,20161014
12996,0.05387,20161115
12996,0.05386,20161215
12997,0.00941,20111216
12997,0.12782,20120316
12997,0.02779,20120615
12997,0.04415,20120921
12997,0.50475,20121221
12997,0.02526,20130315
12997,0.05203,20130621
12997,0.0504,20130920
12997,0.29361,20131220
12997,0.0392,20140321
12997,0.07476,20140620
12997,0.04276,20140919
12997,0.09897,20141219
12997,0.00835,20150320
12997,0.04696,20150619
12997,0.01124,20150918
12997,0.03624,20151218
12997,0.02382,20160318
12997,0.0392,20160617
12997,0.0436,20160916
12997,0.04254,20161216
12998,0.03237,20111216
12998,0.02339,20120316
12998,0.08248,20120615
12998,0.28402,20120921
12998,0.41021,20121221
12998,0.03033,20130315
12998,0.02459,20130621
12998,0.1774,20130920
12998,0.07102,20131220
12998,0.08947,20140321
12998,0.07341,20140620
12998,0.12025,20140919
12998,0.21874,20141219
12998,0.05235,20150320
12998,0.07322,20150619
12998,0.02341,20150918
12998,0.18751,20151218
12998,0.08377,20160318
12998,0.02915,20160617
12998,0.15277,20160916
12998,0.20841,20161216
12999,0.15485,20111216
12999,0.17067,20120316
12999,0.17212,20120615
12999,0.19414,20120921
12999,0.56338,20121221
12999,0.15072,20130315
12999,0.18641,20130621
12999,0.67304,20130920
12999,0.19362,20131220
12999,0.18648,20140321
12999,0.66387,20140620
12999,0.15932,20140919
12999,0.16169,20141219
12999,0.42459,20150320
12999,0.18962,20150619
12999,0.09883,20150918
12999,0.09743,20151218
12999,0.1138,20160318
12999,0.1101,20160617
12999,0.12101,20160916
12999,0.34891,20161216
13000,,
13001,,
13002,,
13003,0.0729,20111025
13003,0.0729,20111104
13003,0.0729,20111206
13003,0.0729,20120104
13003,0.0729,20120206
13003,0.0733,20120306
13003,0.0733,20120403
13003,0.0733,20120504
13003,0.07375,20120606
13003,0.07375,20120703
13003,0.07375,20120806
13003,0.07417,20120905
13003,0.07417,20121003
13003,0.07417,20121106
13003,0.07458,20121205
13003,0.07458,20130104
13003,0.07458,20130206
13003,0.075,20130306
13003,0.075,20130404
13003,0.075,20130506
13003,0.07583,20130605
13003,0.07583,20130703
13003,0.07583,20130806
13003,0.07583,20130904
13003,0.07583,20131004
13003,0.07583,20131106
13003,0.07833,20131204
13003,0.07833,20140106
13003,0.08333,20140205
13003,0.08113,20140207
13003,0.08333,20140305
13003,0.08333,20140404
13003,0.08333,20140506
13003,0.08333,20140604
13003,0.08333,20140703
13003,0.08333,20140806
13003,0.08333,20140904
13003,0.08333,20141006
13003,0.08333,20141105
13003,0.08333,20141204
13003,0.1375,20150928
13003,0.1375,20151229
13003,0.1375,20160329
13003,0.1375,20160628
13003,0.1375,20160928
13003,0.1375,20161228
13004,,
13005,,
13006,0.03,20111214
13006,0.03,20120209
13006,0.03,20120314
13006,0.03,20120613
13006,0.03,20120912
13006,0.06,20121212
13006,0.03,20130313
13006,0.03,20130612
13006,0.03,20130911
13006,0.03,20131211
13006,0.03,20140312
13006,0.03,20140611
13006,0.03,20140910
13006,0.03,20141210
13006,0.03,20150311
13006,0.03,20150610
13006,0.03,20150909
13006,0.03,20151209
13006,0.04,20160309
13006,0.04,20160608
13006,0.04,20160907
13006,0.04,20161207
13007,0.16,20111129
13007,0.16,20120228
13007,0.16,20120530
13007,0.16,20120830
13007,0.16,20121129
13007,0.16,20130227
13007,0.16,20130530
13007,0.16,20130829
13007,0.16,20131127
13007,0.16,20140227
13007,0.16,20140529
13007,0.16,20140828
13007,0.16,20141126
13007,0.16,20150226
13007,0.16,20150528
13007,0.16,20150828
13007,0.16,20151127
13007,0.16,20160226
13007,0.16,20160527
13007,0.16,20160830
13007,0.16,20161129
13008,,
13009,,
13010,,
13011,,
13012,,
13013,0.19,20140516
13013,0.19,20140730
13013,0.19,20141029
13013,0.19,20150306
13013,0.19,20150520
13014,0.04,20120126
13014,0.04,20120426
13014,0.04,20120727
13014,0.04,20121029
13014,0.04,20130129
13014,0.04,20130426
13014,0.04,20130729
13014,0.05,20131029
13014,0.05,20140129
13014,0.05,20140428
13014,0.05,20140729
13014,0.05,20141028
13014,0.05,20150205
13014,0.06,20150507
13014,0.06,20150730
13014,0.06,20151105
13014,0.06,20160204
13014,0.06,20160502
13014,0.08,20160803
13014,0.08,20161102
13015,0.04533,20110928
13015,0.04577,20111027
13015,0.04429,20111128
13015,0.04544,20111228
13015,0.04627,20120127
13015,0.04637,20120227
13015,0.04673,20120328
13015,0.04702,20120426
13015,0.04524,20120529
13015,0.04514,20120627
13015,0.04578,20120727
13015,0.04687,20120829
13015,0.04736,20120926
13015,0.04649,20121029
13015,0.0467,20121128
13015,0.04674,20121227
13015,0.04599,20130129
13015,0.04528,20130226
13015,0.04537,20130326
13015,0.04534,20130426
13015,0.04477,20130529
13015,0.04415,20130626
13015,0.04509,20130729
13015,0.04414,20130828
13015,0.04499,20130926
13015,0.0444,20131029
13015,0.04394,20131126
13015,0.04359,20131227
13015,0.04163,20140129
13015,0.04188,20140226
13015,0.0416,20140327
13015,0.04199,20140428
13015,0.04272,20140528
13015,0.04318,20140626
13015,0.04289,20140729
13015,0.04227,20140827
13015,0.0418,20140926
13015,0.04132,20141029
13015,0.04122,20141125
13015,0.03985,20141229
13015,0.03722,20150128
13015,0.03681,20150225
13015,0.03716,20150327
13015,0.03817,20150428
13015,0.375,20150527
13015,0.03748,20150626
13015,0.03667,20150729
13015,0.03667,20150827
13015,0.03667,20150928
13015,0.03667,20151028
13015,0.03667,20151125
13015,0.03667,20151229
13015,0.03667,20160127
13015,0.03667,20160225
13015,0.03667,20160329
13015,0.03667,20160427
13015,0.03667,20160526
13015,0.03667,20160628
13015,0.03667,20160727
13015,0.03667,20160829
13015,0.03667,20160928
13015,0.03667,20161027
13015,0.03667,20161128
13015,0.03667,20161228
13016,0.01429,20111223
13016,0.21331,20121224
13016,0.15413,20131224
13016,0.33741,20141224
13016,0.41863,20151224
13016,0.72534,20161223
13017,,
13018,0.1033,20111114
13018,0.1033,20120314
13018,0.1033,20120523
13018,0.1033,20120829
13018,0.1033,20121114
13018,0.1033,20130313
13018,0.1033,20130522
13018,0.1033,20130828
13018,0.1033,20131113
13018,0.1033,20140312
13018,0.1033,20140521
13018,0.1033,20140827
13018,0.1033,20141112
13018,0.1033,20150311
13018,0.1033,20150520
13019,0.05,20111220
13019,0.033,20120322
13019,0.05,20120517
13019,0.05,20120816
13019,0.06,20141120
13019,0.06,20150319
13019,0.06,20150513
13019,0.06,20160203
13019,0.06,20160512
13019,0.06,20160815
13019,0.06,20161117
13020,,
13021,,
13022,0.4375,20120111
13022,0.4375,20120411
13022,0.4375,20120711
13022,0.4375,20121011
13022,0.4375,20130111
13022,0.4375,20130411
13022,0.4375,20130711
13022,0.4375,20131010
13022,0.4375,20140113
13022,0.4375,20140411
13022,0.4375,20140711
13022,0.4375,20141010
13022,0.4375,20150113
13022,0.4375,20150413
13022,0.4375,20150713
13022,0.4375,20151013
13022,0.4375,20151229
13022,0.4375,20160413
13022,0.4375,20160713
13022,0.4375,20161012
13023,0.15,20111201
13023,0.24122,20111227
13023,0.20615,20120201
13023,0.15933,20120301
13023,0.20451,20120402
13023,0.19545,20120501
13023,0.17807,20120601
13023,0.15342,20120702
13023,0.16317,20120801
13023,0.13721,20120904
13023,0.12349,20121001
13023,0.11114,20121101
13023,0.03218,20121203
13023,0.18672,20121226
13023,0.17595,20130201
13023,0.17049,20130301
13023,0.10639,20130401
13023,0.12804,20130501
13023,0.10904,20130603
13023,0.09396,20130701
13023,0.09396,20130801
13023,0.09596,20130903
13023,0.12596,20131001
13023,0.14006,20131101
13023,0.14,20131202
13023,0.08205,20131226
13023,0.1399,20140203
13023,0.14001,20140303
13023,0.1,20140401
13023,0.10118,20140501
13023,0.08418,20140602
13023,0.07998,20140701
13023,0.03506,20140801
13023,0.15006,20140902
13023,0.15004,20141001
13023,0.16801,20141103
13023,0.16802,20141201
13023,0.08992,20150202
13023,0.06892,20150302
13023,0.03202,20150401
13023,0.03011,20150501
13023,0.0215,20150601
13023,0.0155,20150701
13024,0.26322,20111220
13024,0.26781,20120621
13024,0.81331,20121218
13024,0.72303,20130627
13024,0.84682,20131218
13024,0.79595,20140625
13024,0.73554,20141217
13024,0.73259,20150625
13024,0.84925,20151221
13024,0.78359,20160622
13024,1.07767,20161221
13025,0.71317,20111220
13025,0.61082,20120621
13025,0.38448,20121218
13025,0.62804,20130627
13025,0.83166,20131218
13025,0.71215,20140625
13025,0.82137,20141217
13025,0.59766,20150625
13025,0.64122,20151221
13025,0.64192,20160622
13025,0.72481,20161221
13026,0.23267,20111220
13026,0.57863,20120621
13026,0.50039,20121218
13026,0.78565,20130627
13026,0.77417,20131218
13026,1.3717,20140625
13026,0.82822,20141217
13026,0.94442,20150625
13026,0.66954,20151221
13026,1.00308,20160622
13026,1.41087,20161221
13027,0.07843,20111222
13027,0.11924,20120323
13027,0.05492,20120622
13027,0.18577,20120924
13027,0.19437,20121219
13027,0.01623,20121227
13027,0.12213,20130325
13027,0.1728,20130627
13027,0.27208,20130924
13027,0.2056,20131223
13027,0.18182,20140325
13027,0.18897,20140625
13027,0.17129,20140924
13027,0.21826,20141224
13027,0.17902,20150325
13027,0.19991,20150624
13027,0.20177,20150925
13027,0.26336,20151224
13027,0.20915,20160323
13027,0.23829,20160621
13027,0.24351,20160926
13027,0.3122,20161222
13028,0.043,20111201
13028,0.046,20111228
13028,0.0468,20120201
13028,0.041,20120301
13028,0.041,20120402
13028,0.041,20120501
13028,0.0447,20120601
13028,0.0447,20120702
13028,0.043,20120801
13028,0.043,20120904
13028,0.043,20121001
13028,0.043,20121101
13028,0.043,20121203
13028,0.07,20121227
13028,0.045,20130201
13028,0.045,20130301
13028,0.051,20130401
13028,0.05,20130501
13028,0.0715,20130603
13028,0.0715,20130701
13028,0.08,20130801
13028,0.08,20130903
13028,0.08,20131001
13028,0.08,20131101
13028,0.13,20131202
13028,0.14,20131227
13028,0.06,20140203
13028,0.06,20140303
13028,0.06,20140401
13028,0.06,20140501
13028,0.06,20140602
13028,0.06,20140701
13028,0.0625,20140801
13028,0.0625,20140902
13028,0.08,20141001
13028,0.1,20141103
13029,,
13030,,
13031,,
13032,,
13033,0.1217,20111219
13033,0.1379,20120319
13033,0.2062,20120618
13033,0.2078,20120917
13033,0.2581,20121224
13033,0.1993,20130318
13033,0.225,20130624
13033,0.2306,20130923
13033,0.2489,20131223
13033,0.2478,20140324
13033,0.2693,20140623
13033,0.2544,20140922
13033,0.2754,20141222
13033,0.2699,20150323
13033,0.3063,20150622
13033,0.2989,20150921
13033,0.2715,20151221
13033,0.2981,20160321
13033,0.3174,20160620
13033,0.2438,20160919
13033,0.3987,20161219
13034,0.40625,20120217
